Epoch,G_Loss,D_Loss
128,0.5171794295310974,1.991729974746704
129,0.5295384526252747,2.0005970001220703
130,0.5941095948219299,1.9933854341506958
131,0.4874231219291687,1.9930530786514282
132,0.5752672553062439,2.0032687187194824
133,0.6414656639099121,1.9976931810379028
134,0.6116443872451782,1.9880523681640625
135,0.5921615362167358,1.9982812404632568
136,0.6417897343635559,1.9901319742202759
137,0.5282757878303528,1.9887908697128296
138,0.5525405406951904,1.9919935464859009
139,0.6755347847938538,1.995617389678955
140,0.6940845847129822,1.9886475801467896
141,0.6098868250846863,1.9998220205307007
142,0.647201418876648,1.9965136051177979
143,0.6774615049362183,1.9998170137405396
144,0.5848997235298157,1.9979796409606934
145,0.7347347140312195,1.9968715906143188
146,0.5116923451423645,1.9937812089920044
147,0.6709331274032593,1.992258071899414
148,0.5760579705238342,1.9892897605895996
149,0.6142610907554626,1.9968702793121338
150,0.6591094732284546,2.001534938812256
151,0.6993396878242493,1.99386727809906
152,0.5643305778503418,1.9936203956604004
153,0.5135319828987122,1.996606707572937
154,0.6224643588066101,2.0020761489868164
155,0.6260702610015869,1.985002040863037
156,0.6594200134277344,1.9895317554473877
157,0.7218260765075684,1.999585747718811
158,0.5974576473236084,1.9876903295516968
159,0.5975907444953918,1.9901535511016846
160,0.6266471743583679,2.0041356086730957
161,0.6917933225631714,1.9869475364685059
162,0.6223854422569275,1.995327353477478
163,0.6350762844085693,1.9989475011825562
164,0.491454541683197,1.9949138164520264
165,0.5654926896095276,1.9996252059936523
166,0.6295808553695679,1.9847990274429321
167,0.6255980730056763,2.000631809234619
168,0.6198886036872864,1.98257315158844
169,0.6945543885231018,1.9946379661560059
170,0.544869065284729,1.9894533157348633
171,0.5487832427024841,1.9934428930282593
172,0.5069997310638428,1.9955302476882935
173,0.49279892444610596,1.9965230226516724
174,0.523987889289856,1.994483470916748
175,0.5788654088973999,1.9969308376312256
176,0.5724558234214783,1.9949694871902466
177,0.6739377975463867,1.9958280324935913
178,0.603155791759491,1.9916781187057495
179,0.6155646443367004,1.9987295866012573
180,0.6190729737281799,1.9889657497406006
181,0.4457082152366638,1.9872779846191406
182,0.5030374526977539,1.9997786283493042
183,0.6739473938941956,2.0027647018432617
184,0.584773063659668,1.9997377395629883
185,0.6209123730659485,1.9915763139724731
186,0.6067505478858948,1.990721344947815
187,0.5736559629440308,1.9986883401870728
188,0.5129644870758057,2.0015015602111816
189,0.5399877429008484,1.9905222654342651
190,0.6190639138221741,1.9891486167907715
191,0.4789777994155884,1.9867089986801147
192,0.5919188261032104,2.0000414848327637
193,0.6552153825759888,1.9924137592315674
194,0.5911633372306824,2.0082015991210938
195,0.5389951467514038,1.9978379011154175
196,0.5709434151649475,1.995837688446045
197,0.6365638375282288,1.9934000968933105
198,0.6534848809242249,1.9819787740707397
199,0.6211234331130981,1.9938474893569946
200,0.5177963376045227,1.9873478412628174
201,0.6298686861991882,1.990446925163269
202,0.5781173706054688,1.999001383781433
203,0.506562352180481,1.9924448728561401
204,0.5762360692024231,1.9914004802703857
205,0.6096007227897644,1.997378945350647
206,0.6354871392250061,1.9903590679168701
207,0.6485563516616821,2.0023446083068848
208,0.6202520132064819,1.9925497770309448
209,0.5087084174156189,2.0081684589385986
210,0.6848390698432922,1.9845755100250244
211,0.5042362213134766,2.0017566680908203
212,0.5746338963508606,1.9918246269226074
213,0.6091254353523254,1.9922327995300293
214,0.6689591407775879,1.9991227388381958
215,0.6082752346992493,1.9947142601013184
216,0.7234427332878113,1.9932366609573364
217,0.6753103137016296,1.9932734966278076
218,0.5482937693595886,1.9845619201660156
219,0.5780656337738037,1.9891785383224487
220,0.6862035989761353,2.00909423828125
221,0.6276717185974121,1.9914991855621338
222,0.5837583541870117,2.0007455348968506
223,0.5945608019828796,1.994821310043335
224,0.6019301414489746,1.9890884160995483
225,0.5383841395378113,2.0010764598846436
226,0.5268068313598633,1.993821382522583
227,0.4313257038593292,2.001063346862793
228,0.4836769700050354,1.9946949481964111
229,0.6473098397254944,1.9962365627288818
230,0.6216530799865723,1.9899747371673584
231,0.45924440026283264,1.9958784580230713
232,0.6455268859863281,1.9988809823989868
233,0.6220020651817322,1.9945675134658813
234,0.6078368425369263,1.9929594993591309
235,0.605112612247467,1.9954086542129517
236,0.6671522855758667,2.000579833984375
237,0.5529840588569641,1.9889130592346191
238,0.603385865688324,1.9990917444229126
239,0.7815273404121399,1.993666648864746
240,0.7148763537406921,1.9905236959457397
241,0.6984574794769287,1.989004135131836
242,0.7933894991874695,1.9893287420272827
243,0.6178029179573059,2.0033228397369385
244,0.6386909484863281,2.000683307647705
245,0.6924495100975037,1.9940491914749146
246,0.552014172077179,2.0071229934692383
247,0.6464681029319763,1.9938623905181885
248,0.6090821623802185,2.003913402557373
249,0.7154894471168518,2.008148670196533
250,0.46902698278427124,1.9971122741699219
251,0.6016407608985901,1.9926975965499878
252,0.4967857897281647,2.0041706562042236
253,0.4728463888168335,1.9889488220214844
254,0.607513427734375,1.9984793663024902
255,0.6775434613227844,1.9881157875061035
256,0.4480172395706177,2.0020227432250977
257,0.5499342679977417,2.010232448577881
258,0.45119988918304443,2.005239248275757
259,0.5856358408927917,1.9978121519088745
260,0.5858580470085144,1.991607666015625
261,0.5791164636611938,1.9972951412200928
262,0.6284775137901306,1.9860020875930786
263,0.5433751940727234,1.9847373962402344
264,0.6404606103897095,1.9901751279830933
265,0.6208734512329102,1.9849247932434082
266,0.43391790986061096,2.004837989807129
267,0.47028017044067383,1.988931655883789
268,0.5877199172973633,1.9911545515060425
269,0.5467349290847778,1.9907243251800537
270,0.4369826912879944,1.9915275573730469
271,0.4155866801738739,1.9931883811950684
272,0.3647821843624115,1.9986499547958374
273,0.4530794322490692,1.9859950542449951
274,0.4818580448627472,1.9838112592697144
275,0.2188914716243744,1.9955666065216064
276,0.21587011218070984,1.9937388896942139
277,0.3662218451499939,1.9918681383132935
278,0.45415130257606506,1.9885841608047485
279,0.2681703567504883,1.9914543628692627
280,0.7781270742416382,2.002352476119995
281,0.5836423635482788,1.9955410957336426
282,0.5004659295082092,1.981021523475647
283,0.6150028109550476,2.0223841667175293
284,0.36977118253707886,1.966557502746582
285,0.9797166585922241,1.9961751699447632
286,0.7682470083236694,1.98418128490448
287,0.6285128593444824,2.0026142597198486
288,0.7404274940490723,2.0126726627349854
289,1.13322913646698,4.425095081329346
290,0.6463866829872131,1.9941009283065796
291,0.7493191957473755,1.9987660646438599
292,0.7638729810714722,1.9979636669158936
293,0.7823213934898376,2.000290632247925
294,0.8041144609451294,1.9934059381484985
295,0.6129101514816284,1.9925005435943604
296,0.6056206226348877,2.004812240600586
297,0.7006610035896301,1.9984209537506104
298,0.718810498714447,1.9941331148147583
299,0.7811484336853027,2.003726005554199
300,0.9570738673210144,1.990843415260315
301,0.8268375992774963,2.0036487579345703
302,0.9881212711334229,2.001558542251587
303,0.5237947702407837,2.002272129058838
304,0.6445647478103638,2.012511730194092
305,0.7599894404411316,1.9971132278442383
306,0.8672881126403809,2.0084733963012695
307,0.5534965991973877,2.0046939849853516
308,0.6597911715507507,1.9948011636734009
309,0.5721494555473328,2.0042479038238525
310,0.510248064994812,1.99642813205719
311,0.464193731546402,1.993295431137085
312,0.6490163207054138,1.9988255500793457
313,0.5919640064239502,1.9998449087142944
314,0.7700557112693787,1.9952861070632935
315,0.581976592540741,1.9959042072296143
316,0.7116419076919556,2.003105401992798
317,0.6904124021530151,1.9871386289596558
318,0.502476692199707,2.0039076805114746
319,0.5025421380996704,1.9941179752349854
320,0.7359288334846497,2.000232458114624
321,0.5951277613639832,1.9952967166900635
322,0.7312164902687073,1.989221453666687
323,0.6654821634292603,1.9862518310546875
324,0.6535002589225769,2.0007529258728027
325,0.6485064625740051,1.9825352430343628
326,0.6384556293487549,1.999424695968628
327,0.7415410280227661,1.9879684448242188
328,0.7115773558616638,1.996889591217041
329,0.7207977175712585,1.9965704679489136
330,0.7186277508735657,1.9815915822982788
331,0.6630096435546875,1.9928125143051147
332,0.6244465112686157,1.9903451204299927
333,0.7454147338867188,1.9880484342575073
334,0.7911837697029114,1.9892408847808838
335,0.7216368913650513,2.004920721054077
336,0.767760157585144,1.9775546789169312
337,0.6445590257644653,1.9857771396636963
338,0.6777135133743286,1.9997919797897339
339,0.6717239618301392,1.9901214838027954
340,0.6813498735427856,2.0012123584747314
341,0.6340046525001526,1.9881106615066528
342,0.6556521058082581,1.995867133140564
343,0.786882221698761,1.982195496559143
344,0.7382214665412903,1.9915379285812378
345,0.6613309979438782,1.992629051208496
346,0.4743397831916809,1.991160273551941
347,0.6401231288909912,1.9873299598693848
348,0.24580591917037964,2.0118253231048584
349,0.4826887547969818,1.9903395175933838
350,0.5782290697097778,1.987113118171692
351,0.6323867440223694,1.9919190406799316
352,0.5080447196960449,1.9935472011566162
353,0.49673858284950256,2.001002788543701
354,0.555297315120697,1.998399019241333
355,0.519045889377594,2.002967596054077
356,0.5570665597915649,1.9883867502212524
357,0.6691440939903259,1.9926456212997437
358,0.6146976351737976,1.9928776025772095
359,0.6716942191123962,1.998876929283142
360,0.48154446482658386,2.017630100250244
361,0.6300573945045471,1.9927490949630737
362,0.5199761390686035,2.0007779598236084
363,0.45445042848587036,1.995307445526123
364,0.5497155785560608,1.9860174655914307
365,0.4940389394760132,1.995012879371643
366,0.5004511475563049,1.995781660079956
367,0.40504002571105957,1.9966590404510498
368,0.39764663577079773,1.995995283126831
369,0.4836781620979309,1.9902136325836182
370,0.5039018392562866,1.9763599634170532
371,0.5857495069503784,1.9788118600845337
372,0.4719259738922119,1.9847124814987183
373,0.580021858215332,2.0042636394500732
374,0.4688822329044342,1.9967838525772095
375,0.474984735250473,1.9846919775009155
376,0.3955780863761902,2.009591817855835
377,0.5427376627922058,2.0006113052368164
378,0.5102899670600891,1.9904202222824097
379,0.5607572197914124,1.993788719177246
380,0.623457670211792,1.9793034791946411
381,0.7002512812614441,1.9975935220718384
382,0.5704193711280823,1.9745680093765259
383,0.6845134496688843,1.9923523664474487
384,0.46581214666366577,1.9895474910736084
385,0.6031492352485657,1.9846062660217285
386,0.5140851736068726,1.9815140962600708
387,0.437478244304657,1.9808666706085205
388,0.540174126625061,1.9927691221237183
389,0.5518814921379089,2.0053932666778564
390,0.5332439541816711,1.9938290119171143
391,0.3916020691394806,1.9947254657745361
392,0.4399887025356293,1.9755644798278809
393,0.4829017221927643,1.9878185987472534
394,0.4781630337238312,1.9951026439666748
395,0.3926680088043213,1.9814836978912354
396,0.3531683385372162,1.9653077125549316
397,0.5684270262718201,2.001411199569702
398,0.5736890435218811,1.9982324838638306
399,0.4920963644981384,1.9861714839935303
400,0.450185626745224,2.0006749629974365
401,0.4574933648109436,1.9948598146438599
402,0.47201117873191833,2.017110586166382
403,0.44662806391716003,1.990396499633789
404,0.33920419216156006,1.991994857788086
405,0.5221808552742004,2.004565954208374
406,0.30729636549949646,1.9918153285980225
407,0.25480785965919495,1.998920202255249
408,0.3416096568107605,1.9746192693710327
409,0.3701651394367218,1.9687460660934448
410,0.43183451890945435,1.9797234535217285
411,0.41893503069877625,1.9968292713165283
412,0.32339954376220703,1.9664361476898193
413,0.3635895550251007,2.0040721893310547
414,0.5219187140464783,1.990201473236084
415,0.4923143684864044,1.9744253158569336
416,0.27750152349472046,1.9832082986831665
417,0.4730699062347412,1.9990278482437134
418,0.49960562586784363,1.981289029121399
419,0.47062206268310547,1.9879120588302612
420,0.38154539465904236,1.9974912405014038
421,0.5164177417755127,1.9712002277374268
422,0.5301059484481812,1.9873889684677124
423,0.360713392496109,2.023416519165039
424,0.49533095955848694,2.0082194805145264
425,0.4365033507347107,1.9728128910064697
426,0.3995388448238373,1.988893747329712
427,0.4526444375514984,1.9957518577575684
428,0.48351719975471497,1.969344139099121
429,0.5009800791740417,1.987768292427063
430,0.408699631690979,1.9744333028793335
431,0.4956538677215576,1.9860255718231201
432,0.53277587890625,1.9734737873077393
433,0.5161426067352295,1.9885920286178589
434,0.5249764919281006,2.00089168548584
435,0.5367401242256165,1.9912278652191162
436,0.491659939289093,1.986892580986023
437,0.5971519351005554,1.9869698286056519
438,0.5510261654853821,1.990002155303955
439,0.5530123114585876,1.9673011302947998
440,0.43997836112976074,1.958890676498413
441,0.3815019130706787,1.985638976097107
442,0.557133138179779,2.011483669281006
443,0.4498247802257538,2.0011866092681885
444,0.4340004622936249,1.9697208404541016
445,0.35031065344810486,1.9888893365859985
446,0.46725785732269287,1.983920693397522
447,0.568466067314148,2.0005111694335938
448,0.5324815511703491,1.9734406471252441
449,0.45652440190315247,1.9801188707351685
450,0.5398725867271423,1.9895548820495605
451,0.6067013740539551,1.9864368438720703
452,0.48929136991500854,1.9789389371871948
453,0.6500821709632874,1.9597169160842896
454,0.5505832433700562,2.0111613273620605
455,0.5112377405166626,1.9763309955596924
456,0.6207485198974609,1.995535969734192
457,0.5196842551231384,1.9872753620147705
458,0.5972402691841125,1.9819036722183228
459,0.5175766944885254,1.9896670579910278
460,0.6497287750244141,2.0134270191192627
461,0.5631348490715027,1.9970459938049316
462,0.5734586119651794,2.0046608448028564
463,0.5146620869636536,1.9796823263168335
464,0.5325986742973328,1.9950031042099
465,0.5275073647499084,1.9745978116989136
466,0.5399278402328491,1.9932674169540405
467,0.5495293736457825,1.988430380821228
468,0.5855868458747864,2.003671407699585
469,0.5005258321762085,1.9772098064422607
470,0.5171082019805908,1.9577486515045166
471,0.6052850484848022,1.9878761768341064
472,0.586879312992096,1.9792879819869995
473,0.5926940441131592,1.9883029460906982
474,0.5766943693161011,1.9893258810043335
475,0.5273708701133728,1.9860025644302368
476,0.603980541229248,1.9809602499008179
477,0.6120052337646484,1.9786547422409058
478,0.6355910301208496,1.9968634843826294
479,0.6284803152084351,1.993925929069519
480,0.4916553497314453,1.9839725494384766
481,0.6138091087341309,1.9972764253616333
482,0.6378854513168335,1.9810667037963867
483,0.5401253700256348,1.9842687845230103
484,0.5463936924934387,1.9916329383850098
485,0.6898071765899658,1.9777079820632935
486,0.5600838661193848,1.9813034534454346
487,0.5871768593788147,1.974015235900879
488,0.5552812814712524,1.976101279258728
489,0.6132411956787109,1.995457410812378
490,0.6475899815559387,1.9749892950057983
491,0.6151257753372192,1.9845629930496216
492,0.5843374729156494,2.002007007598877
493,0.5590506792068481,1.9915770292282104
494,0.6090161204338074,1.9955694675445557
495,0.588811993598938,1.9844396114349365
496,0.5833197832107544,1.9693348407745361
497,0.5990806221961975,1.9886555671691895
498,0.5821823477745056,1.9778387546539307
499,0.5370022654533386,1.9839709997177124
500,0.6063677072525024,1.9959481954574585
501,0.6072776913642883,1.9969265460968018
502,0.5559849739074707,1.999751329421997
503,0.5668654441833496,1.9805656671524048
504,0.5959834456443787,1.9714863300323486
505,0.5520270466804504,1.9912081956863403
506,0.5256785154342651,1.9975800514221191
507,0.6561626195907593,1.9769582748413086
508,0.5688122510910034,1.9971423149108887
509,0.5175934433937073,1.9913914203643799
510,0.6046232581138611,1.983089566230774
511,0.619321882724762,1.9714443683624268
512,0.5160667896270752,1.9883655309677124
513,0.578384518623352,1.9868608713150024
514,0.5421743988990784,1.9828135967254639
515,0.48363640904426575,1.9843714237213135
516,0.5551644563674927,1.9824408292770386
517,0.5653041005134583,2.0046441555023193
518,0.5053863525390625,1.9664109945297241
519,0.5825283527374268,1.992047905921936
520,0.5170923471450806,1.9824436902999878
521,0.6039889454841614,1.9770417213439941
522,0.574871838092804,1.9722957611083984
523,0.5529810786247253,1.9726886749267578
524,0.6023268699645996,1.9882115125656128
525,0.5384640097618103,2.0081048011779785
526,0.6236363649368286,1.9697175025939941
527,0.6181471347808838,1.9658316373825073
528,0.45447248220443726,1.9935756921768188
529,0.631131112575531,1.9860624074935913
530,0.5085020065307617,1.9732763767242432
531,0.5726242661476135,1.9871516227722168
532,0.5383826494216919,1.9828321933746338
533,0.5980375409126282,1.989302158355713
534,0.5560304522514343,1.973516821861267
535,0.542273223400116,1.9891616106033325
536,0.6403861045837402,1.9903010129928589
537,0.5683463215827942,1.98566734790802
538,0.6267459392547607,1.981388807296753
539,0.5892962217330933,1.965610384941101
540,0.5560669898986816,2.004408597946167
541,0.6040819883346558,1.978927731513977
542,0.5854372978210449,1.978240966796875
543,0.5495448112487793,1.976887822151184
544,0.5940943956375122,1.9714747667312622
545,0.5554388165473938,1.9654462337493896
546,0.538544237613678,1.999691128730774
547,0.4935402274131775,1.9654300212860107
548,0.6477512717247009,1.9930686950683594
549,0.5755497217178345,1.9789453744888306
550,0.6502947211265564,1.9828847646713257
551,0.5248464345932007,1.9878878593444824
552,0.6084514856338501,2.0034382343292236
553,0.6206089854240417,1.974684476852417
554,0.6028856039047241,1.989923357963562
555,0.5751033425331116,1.9670878648757935
556,0.5931029915809631,1.987833023071289
557,0.5814592242240906,1.9961795806884766
558,0.5949182510375977,1.9957062005996704
559,0.6449500322341919,1.99376380443573
560,0.633926510810852,1.9684951305389404
561,0.6348896622657776,1.9762537479400635
562,0.6089513897895813,1.9861891269683838
563,0.5249513983726501,1.9890204668045044
564,0.5376717448234558,1.9714354276657104
565,0.5769490003585815,1.9922397136688232
566,0.5901716947555542,1.9773240089416504
567,0.5600521564483643,1.9855800867080688
568,0.5333043932914734,1.9724045991897583
569,0.6252300143241882,1.9546571969985962
570,0.5528566837310791,1.9704138040542603
571,0.5314505100250244,1.9889941215515137
572,0.5312665104866028,1.9698400497436523
573,0.5299867391586304,1.9677014350891113
574,0.6223364472389221,1.9812816381454468
575,0.4158623516559601,1.9898314476013184
576,0.5584574341773987,1.973585844039917
577,0.36378973722457886,1.9988431930541992
578,0.44616591930389404,1.9968947172164917
579,0.5025311708450317,1.988582968711853
580,0.6457629799842834,1.9845582246780396
581,0.5678220391273499,1.9734984636306763
582,0.5915890336036682,1.971264123916626
583,0.7407243847846985,1.980730414390564
584,0.5695719718933105,1.9967634677886963
585,0.5232090353965759,1.9975454807281494
586,0.5426581501960754,1.977440595626831
587,0.4933205544948578,1.9929603338241577
588,0.49904346466064453,1.9982680082321167
589,0.5118404030799866,1.9753962755203247
590,0.5753616690635681,2.0120224952697754
591,0.5399908423423767,1.9916000366210938
592,0.5326291918754578,1.9799635410308838
593,0.5767719745635986,1.9720457792282104
594,0.6250945925712585,1.9720568656921387
595,0.5628136396408081,1.9745155572891235
596,0.5546854138374329,1.9779378175735474
597,0.4739707410335541,1.9860310554504395
598,0.4864216446876526,1.9548866748809814
599,0.4362507462501526,1.9886057376861572
600,0.4967813789844513,1.9773221015930176
601,0.6225690245628357,1.9729561805725098
602,0.5326724052429199,2.000145435333252
603,0.6144272685050964,2.001797676086426
604,0.6987219452857971,2.0093696117401123
605,0.5258722901344299,1.981677532196045
606,0.5001208782196045,1.9799994230270386
607,0.4697588086128235,1.9964174032211304
608,0.5454828143119812,1.9768166542053223
609,0.6400049328804016,1.9880133867263794
610,0.562766432762146,1.9884283542633057
611,0.49651849269866943,1.9827793836593628
612,0.436413049697876,2.0126121044158936
613,0.5363093018531799,1.9810950756072998
614,0.49504008889198303,1.9961873292922974
615,0.5700955390930176,1.9684573411941528
616,0.6053163409233093,1.9836057424545288
617,0.4888204336166382,1.9878100156784058
618,0.48285090923309326,1.9812530279159546
619,0.47862568497657776,1.9717674255371094
620,0.3758702874183655,2.0018997192382812
621,0.4173499643802643,1.9747124910354614
622,0.4286811947822571,1.9916988611221313
623,0.5034633278846741,1.9631284475326538
624,0.408481627702713,2.012580156326294
625,0.3752232491970062,1.9970653057098389
626,0.5174906253814697,1.9788700342178345
627,0.510985791683197,1.9647431373596191
628,0.49340710043907166,1.9825776815414429
629,0.5942394733428955,2.00876522064209
630,0.5318899750709534,1.978712558746338
631,0.3528112769126892,1.9919230937957764
632,0.6024382710456848,2.0009233951568604
633,0.48215168714523315,1.9975537061691284
634,0.519633412361145,1.9784079790115356
635,0.4977909326553345,1.973190188407898
636,0.4213915467262268,1.991849660873413
637,0.4526398777961731,1.981401801109314
638,0.4948498606681824,1.9814177751541138
639,0.5567694902420044,1.9869532585144043
640,0.543592631816864,1.990466833114624
641,0.5382279753684998,2.0058937072753906
642,0.5548858046531677,1.976538896560669
643,0.49187496304512024,1.9869807958602905
644,0.5001435875892639,1.9693553447723389
645,0.493039071559906,1.9856222867965698
646,0.49040940403938293,1.9739799499511719
647,0.5043720006942749,1.9828317165374756
648,0.5203263759613037,1.9845300912857056
649,0.43466177582740784,1.9849233627319336
650,0.5812916159629822,1.970422625541687
651,0.4933575987815857,1.979231595993042
652,0.5703068971633911,1.9858115911483765
653,0.38283437490463257,1.9959847927093506
654,0.41538068652153015,1.982725739479065
655,0.43914276361465454,2.010375738143921
656,0.3426220715045929,1.9996395111083984
657,0.4615367352962494,1.9628946781158447
658,0.4528932571411133,1.9892888069152832
659,0.4196133017539978,1.9952367544174194
660,0.4386786222457886,1.9828628301620483
661,0.48073840141296387,1.9636238813400269
662,0.5151982307434082,1.98528254032135
663,0.5033184289932251,1.9665725231170654
664,0.4951336085796356,1.9790557622909546
665,0.3774552345275879,1.9856243133544922
666,0.4887560307979584,1.986985206604004
667,0.47316229343414307,1.9919960498809814
668,0.4505917727947235,1.9759608507156372
669,0.4358813166618347,1.9662777185440063
670,0.46665987372398376,1.9693806171417236
671,0.46834316849708557,1.9974826574325562
672,0.457998126745224,1.9835145473480225
673,0.42122021317481995,1.9867526292800903
674,0.5037454962730408,2.000427722930908
675,0.46465402841567993,1.992870569229126
676,0.48169776797294617,1.9762085676193237
677,0.3898090422153473,1.9876883029937744
678,0.4689754247665405,1.9879542589187622
679,0.3912191092967987,1.9795621633529663
680,0.4339887797832489,1.9945991039276123
681,0.4580339193344116,1.98345947265625
682,0.47385480999946594,1.9826154708862305
683,0.4012199640274048,1.9897680282592773
684,0.46347129344940186,1.9753483533859253
685,0.36130326986312866,1.9893509149551392
686,0.46353939175605774,1.9835373163223267
687,0.4616355895996094,1.9809026718139648
688,0.4696436822414398,1.9940394163131714
689,0.4408305287361145,1.9758137464523315
690,0.4759773910045624,1.9850877523422241
691,0.4284563660621643,1.9868050813674927
692,0.4535658359527588,1.9901080131530762
693,0.47773224115371704,1.9776642322540283
694,0.4317069351673126,1.9685572385787964
695,0.4619298279285431,1.9868175983428955
696,0.43974193930625916,1.9837173223495483
697,0.4235473871231079,2.0120174884796143
698,0.4380568563938141,1.985868215560913
699,0.4784296154975891,1.9696422815322876
700,0.5014585256576538,1.9647901058197021
701,0.49939265847206116,1.9834352731704712
702,0.46489542722702026,1.9815552234649658
703,0.5008510947227478,1.9773969650268555
704,0.357187956571579,1.9823081493377686
705,0.3822222948074341,1.98909330368042
706,0.3990226686000824,2.006924629211426
707,0.44254669547080994,1.9720542430877686
708,0.48933538794517517,1.9861317873001099
709,0.3962949216365814,1.980226993560791
710,0.43759647011756897,1.972287654876709
